query,label
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 17, 8, 17, 257, 17, 17, 17, 18, 17, 17, 17, 17, 18, 17, 17, 17, 18, 17, 17, 17, 17, 18, 17, 17, 17, 17, 18, 17, 17, 17, 18, 17, 17, 17, 17, 18, 17, 17, 17, 17, 18, 257, 17, 17, 17, 17, 18, 17, 17, 17, 257, 18, 18, 17, 17, 18, 17, 17, 17, 17, 17, 18, 17, 18, 18, 18, 18, 17, 17, 17, 17, 18, 17, 17, 17, 17, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 18, 17, 17, 17, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 17, 17, 17, 17, 18, 17, 17, 17, 17, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 18, 17, 17, 17, 18, 18, 18, 18, 17, 17, 18, 17, 17, 17, 17, 17, 18, 17, 18, 18, 18, 18, 17, 17, 17, 18, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 18, 17, 17, 18, 18, 18, 18, 17, 17, 17, 18, 17, 17, 17, 17, 18, 17, 17, 18, 18, 18, 18, 17, 17, 17, 18, 17, 17, 17, 17, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 18, 17, 17, 17, 18, 18, 18, 18, 18, 17, 17, 18, 17, 17, 17, 17, 18, 17, 17, 18, 18, 18, 18, 18, 17, 17, 17, 18, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 18, 17, 17, 17, 17, 18, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 17, 18, 17, 18, 18, 18, 18, 18, 17, 17, 17, 17, 18, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 18, 17, 17, 17, 18, 18, 18, 18, 17, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 3, 262, 87, 18, 17, 17, 18, 18, 18, 18, 17, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 17, 18, 18, 18, 18, 17, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 17, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 17, 18, 18, 18, 18, 17, 17, 18, 18, 18, 18, 18, 17, 18, 18, 18, 18, 18, 17, 17, 18, 18, 18, 18, 18, 17, 17, 18, 18, 18, 18, 18, 17, 18, 18, 18, 18, 18, 17, 17, 18, 18, 18, 18, 18, 17, 18, 18, 18, 18, 17, 17, 18, 18, 18, 18, 17, 17, 17, 3, 262, 87, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 17, 17, 18, 17, 17, 17, 17, 18, 18, 18, 18, 18, 17, 17, 17, 17, 18, 17, 17, 18, 18, 18, 18, 18, 17, 17, 18, 17, 17, 17, 17, 18, 18, 18, 18, 17, 18, 17, 17, 17, 18, 17, 17, 18, 18, 18, 18, 17, 18, 17, 17, 18, 17, 17, 17, 18, 18, 18, 18, 18, 17, 17, 17, 18, 17, 17, 17, 18, 18, 18, 18, 18, 17, 17, 17, 17, 18, 17, 17, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 18, 17, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 18, 18, 17, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 18, 18, 18, 18, 17, 18, 17, 17, 17, 18, 17, 17, 18, 18, 18, 18, 17, 18, 17, 17, 18, 17, 17, 17, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 18, 17, 18, 18, 18, 18, 18, 17, 17, 17, 18, 17, 17, 17, 18, 18, 18, 18, 18, 17, 17, 17, 18, 17, 17, 17, 18, 18, 18, 12, 18, 18, 17, 17, 17, 17, 18, 17, 17, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 18, 17, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 18, 17, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 17, 18, 18, 18, 17, 17, 18, 17, 18, 18, 17, 18, 17, 17, 18, 18, 17, 17, 18, 17, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 18, 17, 18, 17, 18, 17, 18, 18, 17, 18, 17, 17, 18, 17, 18, 18, 17, 18, 18, 17, 18, 18, 17, 18, 17, 17, 18, 18, 17, 18, 17, 18, 17, 17, 18, 17, 18, 17, 17, 18, 17, 18, 17, 17, 18, 18, 17, 17, 18, 17, 18, 18, 17, 18, 18, 17, 18, 17, 18, 18, 17, 17, 18, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 17, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 18, 17, 17, 18, 18, 17, 18, 17, 18, 17, 18, 18, 17, 18, 17, 17, 18, 18, 17, 18, 17, 18, 17, 17, 18, 17, 18, 18, 17, 18, 18, 17, 18, 17, 17, 18, 17, 17, 18, 17, 17, 18, 17, 18, 18, 17, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 18, 17, 17, 18, 17, 18, 17, 18, 17, 17, 18, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 18, 17, 17, 18, 17, 17, 18, 18, 18, 17, 17, 18, 17, 17, 18, 17, 18, 17, 17, 18, 17, 17, 18, 17, 18, 17, 18, 17, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 3, 262, 87, 12, 44]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 44, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 44, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 44, 45, 232, 232]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 62, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 0, 17, 17, 232, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 44, 45, 232]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 8, 44, 45, 232]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 221, 17, 17, 17, 17, 221, 17, 17, 17, 17, 221, 17, 17, 17, 17, 221, 17, 17, 17, 17, 221, 17, 221, 17, 17, 17, 17, 221, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 44, 45, 232]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 17, 17, 12, 8, 17, 8, 8, 17, 8, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 44, 45, 232]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 221, 17, 17, 17, 17, 221, 17, 221, 17, 17, 17, 17, 221, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 44, 45, 232]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 221, 17, 17, 17, 17, 221, 17, 17, 17, 17, 221, 17, 221, 17, 17, 17, 17, 221, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 12, 44, 45, 232]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 17, 12, 8, 8, 17, 8, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 17, 8, 8, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 44, 17, 17, 44, 17, 17, 44, 17, 17, 44, 17, 17, 44, 17, 17, 44, 17, 44, 45, 232]",normal
"[45, 44, 45, 232, 45, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 8, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 257, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 18, 17, 17, 257, 18, 18, 18, 257, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 257, 257, 257, 17, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 18, 17, 18, 18, 17, 17, 17, 17, 18, 18, 17, 18, 17, 17, 17, 18, 17, 18, 17, 18, 17, 17, 17, 18, 17, 18, 17, 18, 18, 17, 18, 17, 17, 18, 17, 17, 18, 17, 17, 18, 17, 17, 17, 3, 262, 87, 18, 17, 17, 17, 17, 17, 257, 18, 18, 18, 18, 17, 17, 17, 3, 262, 87, 18, 17, 17, 17, 17, 17, 17, 3, 262, 87, 18, 17, 18, 17, 17, 17, 18, 17, 17, 17, 17, 3, 262, 87, 18, 17, 17, 17, 17, 17, 17, 3, 262, 87, 18, 17, 18, 17, 257, 18, 18, 18, 18, 257, 17, 17, 17, 17, 18, 18, 17, 18, 17, 3, 262, 87, 257, 257, 257, 17, 17, 17, 18, 17, 18, 17, 18, 17, 17, 18, 18, 17, 17, 17, 18, 17, 17, 18, 18, 17, 17, 18, 17, 17, 18, 18, 17, 17, 18, 17, 17, 18, 17, 18, 17, 18, 17, 17, 18, 17, 17, 18, 17, 18, 257, 18, 18, 17, 18, 17, 17, 18, 17, 18, 18, 17, 17, 17, 18, 17, 18, 17, 18, 17, 17, 18, 17, 18, 17, 18, 17, 17, 18, 17, 17, 18, 17, 18, 17, 18, 17, 17, 18, 17, 18, 17, 17, 17, 18, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 18, 17, 17, 18, 17, 17, 18, 17, 17, 17, 17, 3, 262, 87, 18, 17, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 17, 17, 17, 17, 17, 3, 262, 87, 18, 17, 17, 17, 17, 17, 17, 17, 3, 262, 87, 18, 17, 17, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 17, 17, 17, 17, 17, 3, 262, 87, 18, 17, 17, 17, 17, 17, 17, 3, 262, 87, 18, 17, 17, 17, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 17, 17, 17, 17, 17, 3, 262, 87, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 18, 18, 18, 17, 18, 17, 18, 17, 18, 17, 17, 18, 18, 17, 18, 17, 17, 18, 18, 17, 18, 17, 17, 17, 18, 18, 18, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 18, 17, 18, 17, 18, 17, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 257, 18, 18, 18, 18, 18, 17, 17, 17, 17, 44, 44, 17, 44, 3, 262, 87, 3, 262, 87, 44, 45, 232]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 44, 45, 232]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 257, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 18, 17, 17, 257, 18, 18, 18, 257, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 257, 257, 257, 17, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 18, 17, 18, 18, 17, 17, 17, 17, 18, 18, 17, 18, 17, 17, 17, 18, 17, 18, 17, 18, 17, 17, 17, 18, 17, 18, 17, 18, 18, 17, 18, 17, 17, 18, 17, 17, 18, 17, 17, 18, 17, 17, 17, 3, 262, 87, 18, 17, 17, 17, 17, 17, 257, 18, 18, 18, 18, 17, 17, 17, 3, 262, 87, 18, 17, 17, 17, 17, 17, 17, 3, 262, 87, 18, 17, 17, 17, 17, 17, 17, 17, 17, 3, 262, 87, 18, 17, 17, 17, 17, 17, 17, 3, 262, 87, 18, 17, 17, 17, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 3, 262, 87, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 18, 17, 17, 18, 18, 18, 17, 17, 18, 18, 18, 17, 18, 17, 17, 18, 18, 18, 17, 17, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 3, 262, 87, 44, 45, 232]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 17, 8, 8, 17, 8, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 44, 45, 232]",normal
"[45, 44, 45, 232, 45, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 8, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 44]",normal
